tweet_id,times,dog_type,name,rating,stage,favorite_count,retweet_count
739979191639244800,2016-06-07 00:36:02,Irish_Water_Spaniel,Nollie,12.0,,21815,6673
739932936087216128,2016-06-06 21:32:13,Redbone,Rorie,10.0,,4426,1211
739844404073074688,2016-06-06 15:40:26,Toy_Poodle,Simba,12.0,,4128,958
739606147276148736,2016-06-05 23:53:41,Blenheim_Spaniel,Benji,9.0,pupper,5878,1867
739544079319588864,2016-06-05 19:47:03,Labrador_Retriever,,10.0,,43517,24183
739485634323156992,2016-06-05 15:54:48,Walker_Hound,Kyle,6.0,,7850,3295
739238157791694849,2016-06-04 23:31:25,Eskimo_Dog,,13.0,doggo,74885,52101
738883359779196928,2016-06-04 00:01:35,Labrador_Retriever,,10.0,,3652,914
738537504001953792,2016-06-03 01:07:16,Chow,Bayley,11.0,puppo,5555,1751
738402415918125056,2016-06-02 16:10:29,Cocker_Spaniel,,10.0,,3586,949
738184450748633089,2016-06-02 01:44:22,Bedlington_Terrier,,9.0,,4704,1355
738166403467907072,2016-06-02 00:32:39,Keeshond,Axel,12.0,,9587,3818
738156290900254721,2016-06-01 23:52:28,Pug,Storkson,10.0,,2760,743
737826014890496000,2016-06-01 02:00:04,Vizsla,Remy,10.0,,5735,2001
737800304142471168,2016-06-01 00:17:54,Malamute,Bella,10.0,,10902,3887
737678689543020544,2016-05-31 16:14:39,Pembroke,,11.0,,5505,1506
737445876994609152,2016-05-31 00:49:32,Samoyed,,13.0,floof,11252,5024
736736130620620800,2016-05-29 01:49:16,Schipperke,Chadrick,13.0,,4715,1958
736225175608430592,2016-05-27 15:58:54,Labrador_Retriever,,10.0,,8859,3099
736010884653420544,2016-05-27 01:47:23,Golden_Retriever,,10.0,,8613,3334
735991953473572864,2016-05-27 00:32:10,Cocker_Spaniel,Maxaroni,11.0,,3919,1280
735648611367784448,2016-05-26 01:47:51,Pembroke,,12.0,pupper,4382,1230
735635087207878657,2016-05-26 00:54:06,Pug,Dakota,11.0,,6750,2648
735256018284875776,2016-05-24 23:47:49,Staffordshire_Bullterrier,Kellogg,8.0,doggo,3660,987
735137028879360001,2016-05-24 15:55:00,Walker_Hound,Buckley,9.0,pupper,3412,1089
734912297295085568,2016-05-24 01:02:00,Maltese_Dog,Jax,10.0,,2972,571
734787690684657664,2016-05-23 16:46:51,Golden_Retriever,,13.0,,13669,7069
734776360183431168,2016-05-23 16:01:50,Siberian_Husky,Livvie,11.0,,2727,606
733828123016450049,2016-05-21 01:13:53,Beagle,Terry,10.0,,3911,872
733822306246479872,2016-05-21 00:50:46,Lhasa,Moose,10.0,floof,4003,1136
733482008106668032,2016-05-20 02:18:32,French_Bulldog,,10.0,,3432,1059
733460102733135873,2016-05-20 00:51:30,Chow,Hermione,11.0,,4588,1442
733109485275860992,2016-05-19 01:38:16,Golden_Retriever,,12.0,"pupper,doggo",44456,17522
732726085725589504,2016-05-18 00:14:46,Pomeranian,Aldrick,11.0,,3841,997
732585889486888962,2016-05-17 14:57:41,Staffordshire_Bullterrier,,10.0,,4004,861
732005617171337216,2016-05-16 00:31:53,English_Setter,Larry,11.0,,16251,6115
731285275100512256,2016-05-14 00:49:30,Pembroke,Solomon,12.0,,3784,1087
730573383004487680,2016-05-12 01:40:42,American_Staffordshire_Terrier,Rooney,10.0,pupper,5377,2422
730427201120833536,2016-05-11 15:59:50,Eskimo_Dog,Crystal,11.0,,3782,1171
730211855403241472,2016-05-11 01:44:07,Pug,Ziva,11.0,,4157,1178
729823566028484608,2016-05-10 00:01:12,Kelpie,Stefan,13.0,,4338,1385
729463711119904772,2016-05-09 00:11:16,German_Shepherd,Pupcasso,13.0,,6315,2573
728986383096946689,2016-05-07 16:34:32,Maltese_Dog,Puff,11.0,,3443,911
728760639972315136,2016-05-07 01:37:30,Pembroke,,13.0,,5069,1901
728751179681943552,2016-05-07 00:59:55,Saint_Bernard,Flurpson,10.0,,3022,754
728387165835677696,2016-05-06 00:53:27,Collie,Enchilada,12.0,,3977,1071
728046963732717569,2016-05-05 02:21:37,Newfoundland,Raymond,11.0,,4697,1318
728015554473250816,2016-05-05 00:16:48,Cocker_Spaniel,Rueben,11.0,pupper,4455,1214
727685679342333952,2016-05-04 02:26:00,Border_Collie,Cilantro,12.0,,3191,717
727644517743104000,2016-05-03 23:42:26,Great_Pyrenees,,13.0,doggo,6403,1953
727524757080539137,2016-05-03 15:46:33,Pomeranian,,10.0,pupper,4872,1374
727314416056803329,2016-05-03 01:50:44,Toy_Poodle,,11.0,pupper,3605,831
727175381690781696,2016-05-02 16:38:15,Flat-Coated_Retriever,Karll,10.0,,4192,1538
726887082820554753,2016-05-01 21:32:40,Soft-Coated_Wheaten_Terrier,Blitz,10.0,,4176,1672
726828223124897792,2016-05-01 17:38:46,Miniature_Pinscher,Bloop,12.0,,3864,1122
726224900189511680,2016-04-30 01:41:23,Standard_Poodle,,9.0,,4786,1296
725842289046749185,2016-04-29 00:21:01,Toy_Poodle,Colby,12.0,,7658,2955
725786712245440512,2016-04-28 20:40:11,Chow,Lillie,11.0,"pupper,floof",4511,1520
725729321944506368,2016-04-28 16:52:08,Boxer,Lola,12.0,,5625,1995
724983749226668032,2016-04-26 15:29:30,Golden_Retriever,Fred-Rick,12.0,,4016,1455
724771698126512129,2016-04-26 01:26:53,German_Short-Haired_Pointer,,11.0,doggo,2581,718
724405726123311104,2016-04-25 01:12:38,Golden_Retriever,Ashleigh,10.0,pupper,5772,1841
724049859469295616,2016-04-24 01:38:33,Border_Collie,Kreggory,10.0,,4708,1977
724046343203856385,2016-04-24 01:24:35,Boxer,Sarge,10.0,,2888,617
723912936180330496,2016-04-23 16:34:28,Samoyed,Sugar,12.0,floof,4223,1370
723673163800948736,2016-04-23 00:41:42,Golden_Retriever,Ivar,10.0,,3279,1004
722974582966214656,2016-04-21 02:25:47,Great_Dane,,13.0,,4473,1754
722613351520608256,2016-04-20 02:30:23,Labrador_Retriever,Schnitzel,12.0,floof,5369,1824
721503162398597120,2016-04-17 00:58:53,Pomeranian,Panda,11.0,,5066,2117
721001180231503872,2016-04-15 15:44:11,Samoyed,Oliver,11.0,pupper,2733,685
720785406564900865,2016-04-15 01:26:47,Chihuahua,Archie,12.0,,3387,861
720775346191278080,2016-04-15 00:46:48,Newfoundland,Berkeley,10.0,,2689,754
720415127506415616,2016-04-14 00:55:25,Rottweiler,,10.0,,4480,1669
720389942216527872,2016-04-13 23:15:21,Pembroke,Ralphé,11.0,,6954,2822
720059472081784833,2016-04-13 01:22:10,Mexican_Hairless,Charleson,9.0,,4207,1262
720043174954147842,2016-04-13 00:17:25,Samoyed,Neptune,11.0,floof,5310,2240
719991154352222208,2016-04-12 20:50:42,Golden_Retriever,,10.0,doggo,5249,1968
719551379208073216,2016-04-11 15:43:12,Malamute,Harnold,10.0,,5501,2177
719339463458033665,2016-04-11 01:41:07,Golden_Retriever,Lucy,10.0,,4793,1393
719332531645071360,2016-04-11 01:13:34,Dandie_Dinmont,Pippa,11.0,,3691,1070
718971898235854848,2016-04-10 01:20:33,Golden_Retriever,Sadie,10.0,,3795,1223
718939241951195136,2016-04-09 23:10:47,Pembroke,Otis,12.0,,5694,1964
718631497683582976,2016-04-09 02:47:55,Pomeranian,,10.0,,20628,9060
718613305783398402,2016-04-09 01:35:37,Labrador_Retriever,Carper,11.0,,2656,539
718540630683709445,2016-04-08 20:46:50,Maltese_Dog,,10.0,,2719,1129
718246886998687744,2016-04-08 01:19:36,Chihuahua,Alexanderson,3.0,,2097,561
718234618122661888,2016-04-08 00:30:51,Malamute,Suki,11.0,,4201,1118
717841801130979328,2016-04-06 22:29:56,Brittany_Spaniel,Barclay,11.0,,2648,666
717537687239008257,2016-04-06 02:21:30,Golden_Retriever,,11.0,,6256,2059
717421804990701568,2016-04-05 18:41:02,Miniature_Pinscher,Ebby,9.0,,3429,943
717047459982213120,2016-04-04 17:53:31,Golden_Retriever,Flávio,12.0,,6799,2128
717009362452090881,2016-04-04 15:22:08,Siberian_Husky,Smokey,10.0,pupper,3565,1098
716802964044845056,2016-04-04 01:41:58,Malinois,Link,10.0,,4609,1311
716791146589110272,2016-04-04 00:55:01,Pomeranian,Jennifur,11.0,,5190,1473
716439118184652801,2016-04-03 01:36:11,Siberian_Husky,Bluebert,11.0,,2562,246
716285507865542656,2016-04-02 15:25:47,Yorkshire_Terrier,Stephanus,12.0,,3025,1218
716080869887381504,2016-04-02 01:52:38,Golden_Retriever,,11.0,doggo,5252,1926
715928423106027520,2016-04-01 15:46:52,Pug,Bubbles,11.0,,3470,985
715733265223708672,2016-04-01 02:51:22,Dandie_Dinmont,,10.0,,5070,1908
715696743237730304,2016-04-01 00:26:15,Staffordshire_Bullterrier,Toby,10.0,,4237,1443
715680795826982913,2016-03-31 23:22:53,Golden_Retriever,Zeus,12.0,,4699,1808
715342466308784130,2016-03-31 00:58:29,West_Highland_White_Terrier,Oscar,10.0,,3279,766
715220193576927233,2016-03-30 16:52:36,Chihuahua,Nico,10.0,,2613,734
715200624753819648,2016-03-30 15:34:51,Chihuahua,Michelangelope,12.0,,5565,2098
714982300363173890,2016-03-30 01:07:18,Brittany_Spaniel,Calbert,9.0,,4076,1162
714957620017307648,2016-03-29 23:29:14,Great_Pyrenees,Curtis,10.0,,4487,1588
714606013974974464,2016-03-29 00:12:05,Norfolk_Terrier,,12.0,pupper,3924,1036
714258258790387713,2016-03-28 01:10:13,Collie,Travis,9.0,,3265,805
714251586676113411,2016-03-28 00:43:43,Soft-Coated_Wheaten_Terrier,Thumas,8.0,,3552,938
714214115368108032,2016-03-27 22:14:49,Pug,,13.0,,2471,985
714141408463036416,2016-03-27 17:25:54,Labrador_Retriever,,10.0,,4657,1560
713919462244790272,2016-03-27 02:43:58,Siberian_Husky,Kanu,12.0,,3545,867
713900603437621249,2016-03-27 01:29:02,Golden_Retriever,,11.0,pupper,3049,827
713761197720473600,2016-03-26 16:15:05,Brittany_Spaniel,Piper,12.0,,5289,1536
713411074226274305,2016-03-25 17:03:49,Great_Pyrenees,,11.0,floof,4778,1432
713177543487135744,2016-03-25 01:35:51,Whippet,Lance,10.0,,7817,3167
712809025985978368,2016-03-24 01:11:29,Labrador_Retriever,Stubert,10.0,,20286,7555
712717840512598017,2016-03-23 19:09:09,Great_Pyrenees,,10.0,,13412,5591
712668654853337088,2016-03-23 15:53:42,Labrador_Retriever,Sunny,10.0,,4509,1363
712097430750289920,2016-03-22 02:03:52,Labrador_Retriever,,10.0,,4123,1165
712085617388212225,2016-03-22 01:16:55,Shih-Tzu,Olive,11.0,,3515,554
711743778164514816,2016-03-21 02:38:34,Lakeland_Terrier,Roosevelt,11.0,,3086,1097
711363825979756544,2016-03-20 01:28:47,Pembroke,,11.0,,3981,1281
711008018775851008,2016-03-19 01:54:56,French_Bulldog,Chuckles,11.0,pupper,3255,703
710997087345876993,2016-03-19 01:11:29,Malamute,Milo,12.0,,4943,1554
710833117892898816,2016-03-18 14:19:56,Pembroke,Sora,12.0,,2928,603
710658690886586372,2016-03-18 02:46:49,Soft-Coated_Wheaten_Terrier,,10.0,pupper,2513,633
710588934686908417,2016-03-17 22:09:38,Pembroke,Beemo,12.0,,4947,2099
710283270106132480,2016-03-17 01:55:02,Shih-Tzu,Gunner,11.0,,2298,578
710272297844797440,2016-03-17 01:11:26,Old_English_Sheepdog,,11.0,,4911,1414
710269109699739648,2016-03-17 00:58:46,Pug,,13.0,,2597,1255
710140971284037632,2016-03-16 16:29:35,Pekinese,Tater,8.0,,2999,1000
710117014656950272,2016-03-16 14:54:24,Toy_Poodle,,11.0,pupper,5975,2224
709918798883774466,2016-03-16 01:46:45,Pembroke,Watson,12.0,,3235,1207
709852847387627521,2016-03-15 21:24:41,Chihuahua,,12.0,,3803,1331
709566166965075968,2016-03-15 02:25:31,Chow,Olaf,12.0,floof,3846,1363
709556954897764353,2016-03-15 01:48:55,Golden_Retriever,Cecil,12.0,floof,3575,1196
709519240576036864,2016-03-14 23:19:03,Cocker_Spaniel,Vince,9.0,,1612,276
709449600415961088,2016-03-14 18:42:20,Maltese_Dog,Karma,10.0,,2417,663
709409458133323776,2016-03-14 16:02:49,Shetland_Sheepdog,Billy,8.0,,2836,782
709225125749587968,2016-03-14 03:50:21,Labrador_Retriever,Walker,11.0,,2604,643
709207347839836162,2016-03-14 02:39:42,Chihuahua,Penny,11.0,,13684,6529
709198395643068416,2016-03-14 02:04:08,Borzoi,,9.0,,2623,716
709158332880297985,2016-03-13 23:24:56,Siberian_Husky,Rodney,10.0,,2224,469
708845821941387268,2016-03-13 02:43:08,Schipperke,,9.0,pupper,3217,1008
708834316713893888,2016-03-13 01:57:25,Eskimo_Dog,Malikai,10.0,,1848,568
708810915978854401,2016-03-13 00:24:26,Golden_Retriever,Mister,10.0,,17967,7800
708738143638450176,2016-03-12 19:35:15,Pomeranian,Coco,11.0,,2984,914
708479650088034305,2016-03-12 02:28:06,Shih-Tzu,Bear,13.0,,2756,760
708469915515297792,2016-03-12 01:49:25,Chihuahua,Bobble,11.0,,3343,921
708356463048204288,2016-03-11 18:18:36,Pug,Oliver,10.0,,3907,1511
708149363256774660,2016-03-11 04:35:39,Cardigan,Jebberson,10.0,,4639,1722
708130923141795840,2016-03-11 03:22:23,French_Bulldog,,11.0,,3682,935
708119489313951744,2016-03-11 02:36:57,Norwich_Terrier,Cooper,9.0,,2924,1101
708109389455101952,2016-03-11 01:56:49,Staffordshire_Bullterrier,Remington,10.0,,2109,606
708026248782585858,2016-03-10 20:26:26,Malinois,,13.0,,4772,2158
707969809498152960,2016-03-10 16:42:10,Toy_Poodle,Rufus,11.0,,2932,1090
707776935007539200,2016-03-10 03:55:45,Miniature_Pinscher,Sadie,11.0,,3570,1072
707741517457260545,2016-03-10 01:35:01,Whippet,,10.0,,2706,691
707610948723478529,2016-03-09 16:56:11,Golden_Retriever,Harper,12.0,,18484,7196
707411934438625280,2016-03-09 03:45:22,Lakeland_Terrier,,11.0,pupper,2475,670
707387676719185920,2016-03-09 02:08:59,Chihuahua,Clarkus,10.0,,3823,1478
707377100785885184,2016-03-09 01:26:57,Golden_Retriever,,9.0,,3585,1208
707315916783140866,2016-03-08 21:23:50,Bernese_Mountain_Dog,Finnegus,10.0,pupper,2691,725
707297311098011648,2016-03-08 20:09:54,Blenheim_Spaniel,Cassie,10.0,,3008,901
707059547140169728,2016-03-08 04:25:07,Samoyed,Cupcake,11.0,,2790,754
707038192327901184,2016-03-08 03:00:15,Pug,Kathmandu,10.0,,2391,897
707021089608753152,2016-03-08 01:52:18,Cocker_Spaniel,Tucker,12.0,,4424,1535
707014260413456384,2016-03-08 01:25:10,Chihuahua,Ellie,11.0,,2496,659
706681918348251136,2016-03-07 03:24:33,Toy_Poodle,Katie,12.0,,3608,1091
706538006853918722,2016-03-06 17:52:42,Chow,Oliver,11.0,,3757,1574
706516534877929472,2016-03-06 16:27:23,Golden_Retriever,,12.0,,3388,1147
706346369204748288,2016-03-06 05:11:12,Tibetan_Mastiff,Koda,12.0,,3755,1030
706310011488698368,2016-03-06 02:46:44,Pembroke,,12.0,pupper,23355,8987
706291001778950144,2016-03-06 01:31:11,Border_Terrier,,11.0,,1850,521
706265994973601792,2016-03-05 23:51:49,Papillon,Kara,11.0,,2964,1027
706166467411222528,2016-03-05 17:16:20,Samoyed,Dexter,7.0,,5605,1811
705975130514706432,2016-03-05 04:36:02,Staffordshire_Bullterrier,Adele,10.0,pupper,3386,838
705970349788291072,2016-03-05 04:17:02,Golden_Retriever,Lucy,12.0,,3424,1005
705898680587526145,2016-03-04 23:32:15,Collie,Max,10.0,,2582,640
705591895322394625,2016-03-04 03:13:11,Basenji,,11.0,,3453,1301
705475953783398401,2016-03-03 19:32:29,Golden_Retriever,Zara,12.0,,3220,1042
705442520700944385,2016-03-03 17:19:38,Great_Pyrenees,Cooper,12.0,,4860,1850
705428427625635840,2016-03-03 16:23:38,Chihuahua,Ambrose,11.0,pupper,4173,1924
705239209544720384,2016-03-03 03:51:44,Chihuahua,Jimothy,11.0,,3271,848
705102439679201280,2016-03-02 18:48:16,Collie,Terrenth,10.0,,2339,580
705066031337840642,2016-03-02 16:23:36,Airedale,Reese,12.0,,2363,680
704871453724954624,2016-03-02 03:30:25,Norfolk_Terrier,,12.0,,4564,1244
704859558691414016,2016-03-02 02:43:09,Pug,,10.0,pupper,2452,609
704847917308362754,2016-03-02 01:56:53,Golden_Retriever,,12.0,,5571,1722
704499785726889984,2016-03-01 02:53:32,Chihuahua,,12.0,,3196,1119
704480331685040129,2016-03-01 01:36:14,Samoyed,Lucia,11.0,floof,3707,1193
704364645503647744,2016-02-29 17:56:32,Pembroke,Bisquick,12.0,,8761,3972
704054845121142784,2016-02-28 21:25:30,Great_Pyrenees,,12.0,pupper,3193,1023
703774238772166656,2016-02-28 02:50:28,Labrador_Retriever,,10.0,,2015,523
703769065844768768,2016-02-28 02:29:55,Boxer,,10.0,,3609,1267
703611486317502464,2016-02-27 16:03:45,Pembroke,Scooter,10.0,pupper,4214,1698
703425003149250560,2016-02-27 03:42:44,Miniature_Pinscher,,9.0,,4153,1554
703382836347330562,2016-02-27 00:55:11,Golden_Retriever,Charlie,12.0,,3821,1280
703356393781329922,2016-02-26 23:10:06,Border_Collie,Socks,9.0,,2079,429
703079050210877440,2016-02-26 04:48:02,Pembroke,,11.0,floof,8044,3480
702684942141153280,2016-02-25 02:42:00,Golden_Retriever,Lucy,11.0,,3508,1212
702671118226825216,2016-02-25 01:47:04,Bloodhound,Rambo,10.0,,2390,632
702598099714314240,2016-02-24 20:56:55,Kelpie,Sansa,11.0,pupper,11278,3691
702539513671897089,2016-02-24 17:04:07,Pomeranian,,12.0,,3122,1083
702321140488925184,2016-02-24 02:36:23,West_Highland_White_Terrier,,12.0,,3590,1150
702276748847800320,2016-02-23 23:39:59,Boston_Bull,,11.0,,2695,855
702217446468493312,2016-02-23 19:44:20,Golden_Retriever,,9.0,,5243,1515
701981390485725185,2016-02-23 04:06:20,Pomeranian,Fiji,12.0,floof,3740,1102
701952816642965504,2016-02-23 02:12:47,Toy_Poodle,Rilo,11.0,,4146,1146
701889187134500865,2016-02-22 21:59:57,French_Bulldog,Bilbo,11.0,,3890,1553
701601587219795968,2016-02-22 02:57:08,Chihuahua,Coopson,10.0,,2286,521
701570477911896070,2016-02-22 00:53:31,Yorkshire_Terrier,Yoda,9.0,,3068,1050
701545186879471618,2016-02-21 23:13:01,Border_Collie,Millie,10.0,pupper,2892,678
701214700881756160,2016-02-21 01:19:47,Chihuahua,,12.0,,13398,5779
700864154249383937,2016-02-20 02:06:50,Kuvasz,,12.0,pupper,2818,683
700847567345688576,2016-02-20 01:00:55,Rhodesian_Ridgeback,Crouton,10.0,,2631,555
700747788515020802,2016-02-19 18:24:26,Great_Pyrenees,,11.0,,25015,10590
700518061187723268,2016-02-19 03:11:35,American_Staffordshire_Terrier,Vincent,10.0,,2881,910
700167517596164096,2016-02-18 03:58:39,Beagle,Dotsy,10.0,,2887,832
700143752053182464,2016-02-18 02:24:13,Golden_Retriever,,10.0,pupper,8230,3103
700029284593901568,2016-02-17 18:49:22,West_Highland_White_Terrier,Coops,10.0,,2250,657
700002074055016451,2016-02-17 17:01:14,Chihuahua,Thumas,9.0,,3615,1523
699801817392291840,2016-02-17 03:45:29,Golden_Retriever,Cooper,11.0,pupper,3326,1084
699788877217865730,2016-02-17 02:54:04,Border_Terrier,Nala,12.0,,2451,554
699779630832685056,2016-02-17 02:17:19,Malinois,,10.0,,3028,1393
699775878809702401,2016-02-17 02:02:25,Dandie_Dinmont,Fillup,11.0,,2135,686
699446877801091073,2016-02-16 04:15:05,Pembroke,Archie,12.0,,6486,2926
699434518667751424,2016-02-16 03:25:58,Golden_Retriever,,12.0,pupper,2374,574
699423671849451520,2016-02-16 02:42:52,Pug,,10.0,,1498,379
699413908797464576,2016-02-16 02:04:04,Samoyed,Miley,11.0,,2250,687
699370870310113280,2016-02-15 23:13:03,Cairn,Calbert,11.0,,2050,494
699323444782047232,2016-02-15 20:04:36,Labrador_Retriever,,10.0,,3451,977
699079609774645248,2016-02-15 03:55:41,Schipperke,Reagan,8.0,,2668,739
699072405256409088,2016-02-15 03:27:04,Shih-Tzu,,12.0,,3274,1320
699036661657767936,2016-02-15 01:05:02,Chihuahua,,13.0,pupper,2852,1337
698989035503689728,2016-02-14 21:55:47,Norfolk_Terrier,Oliver,13.0,,3689,1108
698953797952008193,2016-02-14 19:35:46,Italian_Greyhound,CeCe,11.0,,2959,1014
698907974262222848,2016-02-14 16:33:40,German_Short-Haired_Pointer,,10.0,,2778,694
698710712454139905,2016-02-14 03:29:49,Samoyed,Cuddles,10.0,,2701,770
698703483621523456,2016-02-14 03:01:06,Brittany_Spaniel,Rusty,7.0,,1597,425
698635131305795584,2016-02-13 22:29:29,Samoyed,,12.0,floof,1397,384
698549713696649216,2016-02-13 16:50:04,French_Bulldog,Claude,9.0,,2522,698
698355670425473025,2016-02-13 03:59:01,Pug,Jessiga,10.0,,2037,510
698342080612007937,2016-02-13 03:05:01,Boxer,Maximus,11.0,,2476,1068
698262614669991936,2016-02-12 21:49:15,Italian_Greyhound,Franklin,11.0,,5186,2258
698195409219559425,2016-02-12 17:22:12,Labrador_Retriever,Beau,9.0,,18319,6716
698178924120031232,2016-02-12 16:16:41,Chesapeake_Bay_Retriever,Lily,10.0,,3072,824
697995514407682048,2016-02-12 04:07:53,Staffordshire_Bullterrier,,11.0,,1660,369
697990423684476929,2016-02-12 03:47:39,Pembroke,Doug,11.0,,3586,1448
697943111201378304,2016-02-12 00:39:39,Great_Dane,Cassie,10.0,,2623,774
697616773278015490,2016-02-11 03:02:54,Lhasa,,11.0,pupper,3451,1137
697596423848730625,2016-02-11 01:42:02,Shetland_Sheepdog,,11.0,pupper,3296,1419
697463031882764288,2016-02-10 16:51:59,Labrador_Retriever,,11.0,,3730,1547
697270446429966336,2016-02-10 04:06:43,Toy_Poodle,Bentley,10.0,,5102,2080
697259378236399616,2016-02-10 03:22:44,Great_Dane,,8.0,,3597,1126
697255105972801536,2016-02-10 03:05:46,Great_Dane,Charlie,10.0,,3300,1310
696900204696625153,2016-02-09 03:35:31,Chihuahua,Rosie,12.0,,3476,1152
696894894812565505,2016-02-09 03:14:25,Appenzeller,,9.0,,2579,756
696886256886657024,2016-02-09 02:40:05,Kuvasz,,12.0,,5285,2001
696488710901260288,2016-02-08 00:20:23,Briard,,12.0,,2779,1163
696405997980676096,2016-02-07 18:51:43,Borzoi,Berb,7.0,,3516,1280
695816827381944320,2016-02-06 03:50:33,Pomeranian,,11.0,,3275,1315
695794761660297217,2016-02-06 02:22:53,Samoyed,Wyatt,13.0,,3478,877
695767669421768709,2016-02-06 00:35:13,Soft-Coated_Wheaten_Terrier,,13.0,,2047,850
695629776980148225,2016-02-05 15:27:17,Old_English_Sheepdog,Calvin,8.0,,4992,2364
695446424020918272,2016-02-05 03:18:42,Basenji,,12.0,,4766,2018
695409464418041856,2016-02-05 00:51:51,Pug,Bob,10.0,,9420,4000
695314793360662529,2016-02-04 18:35:39,Maltese_Dog,Colin,10.0,,3991,1664
695095422348574720,2016-02-04 04:03:57,Papillon,,12.0,pupper,2873,680
695074328191332352,2016-02-04 02:40:08,Shih-Tzu,Lorenzo,11.0,pupper,3097,1234
695051054296211456,2016-02-04 01:07:39,Boston_Bull,Brian,6.0,,2910,881
694352839993344000,2016-02-02 02:53:12,Australian_Terrier,Oliviér,10.0,,2231,696
694329668942569472,2016-02-02 01:21:07,Boxer,Grady,9.0,pupper,2189,567
694206574471057408,2016-02-01 17:11:59,Shih-Tzu,,10.0,,4571,2286
694001791655137281,2016-02-01 03:38:15,Pembroke,Chester,11.0,floof,3691,1173
693942351086120961,2016-01-31 23:42:03,Groenendael,Kobe,10.0,,1883,413
693642232151285760,2016-01-31 03:49:30,Scottish_Deerhound,Freddery,9.0,,2776,468
693629975228977152,2016-01-31 03:00:47,Pug,,12.0,pupper,2670,889
693622659251335168,2016-01-31 02:31:43,Malamute,,10.0,,1680,421
693280720173801472,2016-01-30 03:52:58,Labrador_Retriever,Sadie,10.0,,3654,1398
693262851218264065,2016-01-30 02:41:58,Golden_Retriever,,11.0,pupper,2440,567
693231807727280129,2016-01-30 00:38:37,Vizsla,Bodie,9.0,,3115,835
693155686491000832,2016-01-29 19:36:08,Shih-Tzu,Dunkin,12.0,,8625,3606
693109034023534592,2016-01-29 16:30:45,Cocker_Spaniel,,11.0,,1882,692
692919143163629568,2016-01-29 03:56:12,Saint_Bernard,,9.0,,2914,835
692905862751522816,2016-01-29 03:03:25,Mexican_Hairless,Wally,10.0,pupper,2667,994
692901601640583168,2016-01-29 02:46:29,Soft-Coated_Wheaten_Terrier,,10.0,,1964,680
692894228850999298,2016-01-29 02:17:12,German_Short-Haired_Pointer,Tupawc,10.0,,2507,906
692828166163931137,2016-01-28 21:54:41,Samoyed,,12.0,pupper,3141,993
692752401762250755,2016-01-28 16:53:37,Samoyed,,13.0,pupper,7469,4102
692568918515392513,2016-01-28 04:44:32,Golden_Retriever,Chester,12.0,,4720,1729
692535307825213440,2016-01-28 02:30:58,Pug,Amber,10.0,,3489,1522
692530551048294401,2016-01-28 02:12:04,Siberian_Husky,Cody,10.0,,2010,472
692187005137076224,2016-01-27 03:26:56,Siberian_Husky,,12.0,floof,2755,924
692158366030913536,2016-01-27 01:33:08,Pug,Edgar,10.0,,2358,896
692142790915014657,2016-01-27 00:31:15,Toy_Poodle,,13.0,,1788,437
692017291282812928,2016-01-26 16:12:33,Tibetan_Terrier,Kingsley,9.0,,3138,1077
691756958957883396,2016-01-25 22:58:05,Saint_Bernard,,10.0,,3163,1155
691675652215414786,2016-01-25 17:35:00,Chihuahua,Richie,10.0,,2107,573
691483041324204033,2016-01-25 04:49:38,Bloodhound,,7.5,,2594,653
691459709405118465,2016-01-25 03:16:56,Shetland_Sheepdog,Leo,12.0,,4437,1290
691444869282295808,2016-01-25 02:17:57,Bernese_Mountain_Dog,Bailey,12.0,,2883,946
691416866452082688,2016-01-25 00:26:41,Lakeland_Terrier,,13.0,,21182,8638
691321916024623104,2016-01-24 18:09:23,Rottweiler,Molly,11.0,,2816,743
691096613310316544,2016-01-24 03:14:07,Borzoi,,11.0,,3243,1016
690959652130045952,2016-01-23 18:09:53,Golden_Retriever,,11.0,pupper,3899,1415
690735892932222976,2016-01-23 03:20:44,Golden_Retriever,Peaches,13.0,floof,4113,1439
690728923253055490,2016-01-23 02:53:03,Kuvasz,Vinscent,8.0,,2372,596
690597161306841088,2016-01-22 18:09:28,Lhasa,Lolo,11.0,,2159,679
690400367696297985,2016-01-22 05:07:29,Pembroke,Eriq,10.0,,2035,509
690374419777196032,2016-01-22 03:24:22,Kuvasz,Phred,11.0,,3548,969
690360449368465409,2016-01-22 02:28:52,Pug,,9.0,,2913,1003
690015576308211712,2016-01-21 03:38:27,Malamute,,12.0,pupper,2729,828
690005060500217858,2016-01-21 02:56:40,Samoyed,,10.0,,3995,1896
689999384604450816,2016-01-21 02:34:07,Standard_Poodle,Covach,10.0,,1558,422
689905486972461056,2016-01-20 20:21:00,Pomeranian,Gizmo,11.0,pupper,2644,785
689877686181715968,2016-01-20 18:30:32,Old_English_Sheepdog,Durg,9.0,,3302,1336
689835978131935233,2016-01-20 15:44:48,Collie,Fynn,10.5,,2355,845
689661964914655233,2016-01-20 04:13:20,Italian_Greyhound,Luca,12.0,floof,3486,1042
689623661272240129,2016-01-20 01:41:08,Toy_Poodle,Lucy,10.0,pupper,2452,745
689557536375177216,2016-01-19 21:18:22,Eskimo_Dog,,12.0,,2249,516
689517482558820352,2016-01-19 18:39:13,Pembroke,Carl,12.0,,3719,1605
